0.8967141568101601,3.509808718862511
0.8634909442067313,3.735086285386988
0.8520551800025721,3.7774955174993616
0.8315153015236603,3.8048311216350563
0.8303616740277413,3.8109662037225136
0.8225103769082253,3.827936327642659
0.7968237792352939,3.8312826798992052
0.7820150904698009,3.875336558635942
0.7786880685793284,3.935477191540122
0.7657820715967619,3.9365235630701627
0.7591200420831746,3.940549459562827
0.7364828133128365,3.943362147517754
0.7175300214875511,4.071794126919403
0.6679513498484154,4.098744026114196
0.6677219395426087,4.158193232414036
0.6627278402764534,4.178178935899579
0.6565192131669917,4.191382439125512
0.6335118398655563,4.206736441276534
0.6183737768766615,4.231162123359123
0.5144278098547572,4.258576843735018
0.5100798015759662,4.421970050339647
0.41697708528330546,4.517741858954441
0.415909310621874,4.636513754196988
0.38904625129936843,4.804528105913811
0.33822038258431675,4.880034818051231
0.2776072560328354,4.960980040162947
0.22023531653492778,5.149105258997499
0.18849771011425576,5.755169499169205
0.16335336153178548,5.771849320779252
0.0823505448084435,5.850458979805824
0.06727924432676491,6.18510751481236
0.0,6.658871967955591
